2024-11-08 19:45:03.443 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'APTV99', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 20, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16, 32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 99, 'data_path': '../../data/APTV99-publish/', 'data': {'train_set': {'list_path': './data/APTV99/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/APTV99/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/APTV99/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_99_32.npy', 'CSQ_center': './CSQcenters/CSQ_99_32.npy', 'remarks': 'Ours', 'save_path': './results/APTV99/Ours', 'save_center': './results/APTV99/Ours/ours_32.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 6138}
2024-11-08 19:55:51.914 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7035741601139307, center loss: 0.6956097576767206, pair loss: 66.84661883115768
2024-11-08 19:55:51.914 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 24/1000 19:55:51 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:56:12.594 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7034618643422922, center loss: 0.6930754701606929, pair loss: 66.83838576078415
2024-11-08 19:56:37.201 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 24/1000 19:55:51 bits: 32 dataset: APTV99 Best mAP: 0.9816567127105765, current mAP: 0.9813145726939786
2024-11-08 19:56:37.201 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 25/1000 19:56:37 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:56:57.744 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7032186444848776, center loss: 0.6900317780673504, pair loss: 66.81809967756271
2024-11-08 19:56:57.745 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 26/1000 19:56:57 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:57:18.343 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7029506886998812, center loss: 0.6877600094303489, pair loss: 66.79466426372528
2024-11-08 19:57:18.343 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 27/1000 19:57:18 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:57:38.703 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7029038226852814, center loss: 0.6876334780827165, pair loss: 66.79029303789139
2024-11-08 19:58:03.076 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 27/1000 19:57:18 bits: 32 dataset: APTV99 Best mAP: 0.9816567127105765, current mAP: 0.9814747245303219
2024-11-08 19:58:03.076 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 28/1000 19:58:03 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:58:23.502 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7027384632577499, center loss: 0.6847710614092648, pair loss: 66.77730059623718
2024-11-08 19:58:23.502 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 29/1000 19:58:23 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:58:44.127 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7025026921182871, center loss: 0.682556374464184, pair loss: 66.75690197944641
2024-11-08 19:58:44.127 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 30/1000 19:58:44 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:59:04.799 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7023268602788448, center loss: 0.6810759007930756, pair loss: 66.74151360988617
2024-11-08 19:59:29.169 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/APTV99/Ours
2024-11-08 19:59:29.169 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 30/1000 19:58:44 bits: 32 dataset: APTV99 Best mAP: 0.9844504458223569, current mAP: 0.9844504458223569
2024-11-08 19:59:29.169 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 31/1000 19:59:29 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 19:59:49.364 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7022976682831844, center loss: 0.6806043996475637, pair loss: 66.73918610811234
2024-11-08 19:59:49.364 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 32/1000 19:59:49 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:00:09.846 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7022475221504768, center loss: 0.6800053888000548, pair loss: 66.73497581481934
2024-11-08 20:00:09.847 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 33/1000 20:00:09 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:00:30.374 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7021628636866808, center loss: 0.6790562300011516, pair loss: 66.72780960798264
2024-11-08 20:00:54.800 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 33/1000 20:00:09 bits: 32 dataset: APTV99 Best mAP: 0.9844504458223569, current mAP: 0.9832227406104569
2024-11-08 20:00:54.801 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 34/1000 20:00:54 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:01:14.926 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7021686248481274, center loss: 0.6789153073914349, pair loss: 66.72850674390793
2024-11-08 20:01:14.926 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 35/1000 20:01:14 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:01:35.150 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.702072083329161, center loss: 0.6779030691832304, pair loss: 66.72026008367538
2024-11-08 20:01:35.150 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 36/1000 20:01:35 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:01:55.310 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7020875966797272, center loss: 0.6795745557174087, pair loss: 66.72008222341537
2024-11-08 20:02:19.307 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 36/1000 20:01:35 bits: 32 dataset: APTV99 Best mAP: 0.9844504458223569, current mAP: 0.9829143915495997
2024-11-08 20:02:19.307 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 37/1000 20:02:19 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:02:39.466 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7018649652600288, center loss: 0.6758527876809239, pair loss: 66.70244181156158
2024-11-08 20:02:39.466 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 38/1000 20:02:39 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:02:59.623 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.701778651525577, center loss: 0.6750177796930075, pair loss: 66.6949971318245
2024-11-08 20:02:59.623 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 39/1000 20:02:59 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:03:19.810 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7018007605026165, center loss: 0.675476445350796, pair loss: 66.69665890932083
2024-11-08 20:03:43.652 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/APTV99/Ours
2024-11-08 20:03:43.652 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 39/1000 20:02:59 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9868719076314096
2024-11-08 20:03:43.652 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 40/1000 20:03:43 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:04:03.877 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7017987997581562, center loss: 0.6751585421152413, pair loss: 66.69679355621338
2024-11-08 20:04:03.877 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 41/1000 20:04:03 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:04:24.046 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7017619833350182, center loss: 0.6749457577243447, pair loss: 66.69347083568573
2024-11-08 20:04:24.046 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 42/1000 20:04:24 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:04:44.438 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.701736074561874, center loss: 0.6743897618725896, pair loss: 66.69154679775238
2024-11-08 20:05:08.217 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 42/1000 20:04:24 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9841495464753802
2024-11-08 20:05:08.217 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 43/1000 20:05:08 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:05:28.408 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7016412621984879, center loss: 0.6734240436926484, pair loss: 66.68342012166977
2024-11-08 20:05:28.408 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 44/1000 20:05:28 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:05:48.562 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7016810538868109, center loss: 0.6747385044582188, pair loss: 66.68592298030853
2024-11-08 20:05:48.563 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 45/1000 20:05:48 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:06:08.561 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7015864041944345, center loss: 0.6730557032860816, pair loss: 66.67852532863617
2024-11-08 20:06:32.390 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 45/1000 20:05:48 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.984937709352273
2024-11-08 20:06:32.391 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 46/1000 20:06:32 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:06:52.553 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7015446648001671, center loss: 0.6723586469888687, pair loss: 66.67522132396698
2024-11-08 20:06:52.553 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 47/1000 20:06:52 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:07:12.741 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7015273962169886, center loss: 0.6723940814845264, pair loss: 66.6735291481018
2024-11-08 20:07:12.741 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 48/1000 20:07:12 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:07:32.935 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014572359621525, center loss: 0.6718303821980953, pair loss: 66.66736125946045
2024-11-08 20:07:56.749 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 48/1000 20:07:12 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9851778763011143
2024-11-08 20:07:56.749 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 49/1000 20:07:56 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:08:16.960 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014979471762975, center loss: 0.672221468295902, pair loss: 66.67087090015411
2024-11-08 20:08:16.960 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 50/1000 20:08:16 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:08:37.323 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014482958863179, center loss: 0.6715367673896253, pair loss: 66.66680097579956
2024-11-08 20:08:37.323 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 51/1000 20:08:37 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:08:57.491 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014145776629448, center loss: 0.6714866878464818, pair loss: 66.66360974311829
2024-11-08 20:09:21.340 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 51/1000 20:08:37 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9837892836361805
2024-11-08 20:09:21.340 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 52/1000 20:09:21 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:09:41.489 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7016383372247219, center loss: 0.6734658260829747, pair loss: 66.68310749530792
2024-11-08 20:09:41.489 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 53/1000 20:09:41 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:10:01.857 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7015016538401445, center loss: 0.6712891100905836, pair loss: 66.67216873168945
2024-11-08 20:10:01.857 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 54/1000 20:10:01 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:10:22.097 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7013996535291275, center loss: 0.6710088793188334, pair loss: 66.6626598238945
2024-11-08 20:10:45.908 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 54/1000 20:10:01 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9841356525575973
2024-11-08 20:10:45.909 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 55/1000 20:10:45 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:11:06.095 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014630157500505, center loss: 0.671470913104713, pair loss: 66.66828668117523
2024-11-08 20:11:06.095 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 56/1000 20:11:06 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:11:26.292 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014873083680868, center loss: 0.6711625554598868, pair loss: 66.67092609405518
2024-11-08 20:11:26.293 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 57/1000 20:11:26 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:11:46.434 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7014003520210584, center loss: 0.6707689636386931, pair loss: 66.66297459602356
2024-11-08 20:12:10.111 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 57/1000 20:11:26 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9850714152955286
2024-11-08 20:12:10.111 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 58/1000 20:12:10 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:12:30.255 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7013756297528744, center loss: 0.6708548115566373, pair loss: 66.6605110168457
2024-11-08 20:12:30.255 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 59/1000 20:12:30 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:12:50.467 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7013625161101421, center loss: 0.6705438015051186, pair loss: 66.65956825017929
2024-11-08 20:12:50.467 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 60/1000 20:12:50 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:13:10.426 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7013429142534733, center loss: 0.6704687643796206, pair loss: 66.65775668621063
2024-11-08 20:13:34.433 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 60/1000 20:12:50 bits: 32 dataset: APTV99 Best mAP: 0.9868719076314096, current mAP: 0.9842674081226628
2024-11-08 20:13:34.433 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 61/1000 20:13:34 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:13:54.621 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7012880475570759, center loss: 0.6697593131102622, pair loss: 66.65320754051208
2024-11-08 20:13:54.621 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 62/1000 20:13:54 bits: 32 dataset: APTV99 loss way: Ours training...
2024-11-08 20:14:14.585 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7013023290783167, center loss: 0.6702544828876853, pair loss: 66.65408205986023
